torque,wear_torque_interaction,power,rot_speed,temp_diff,tool_wear,air_temp,type_encoded,process_temp,machine_failure
30.3,2454.3,5102.1977968421115,1608.0,8.599999999999966,81,302.1,1,310.7,0
50.0,4200.0,7288.49495632832,1392.0,8.600000000000023,84,302.0,0,310.6,0
44.9,3861.4,6897.712246148286,1467.0,8.600000000000023,86,302.0,0,310.6,0
59.1,5200.8,8206.53116156033,1326.0,8.5,88,302.1,1,310.6,1
24.9,2265.9,4612.706245486285,1769.0,8.5,91,302.2,0,310.7,0
47.6,4426.8,7272.619441452181,1459.0,8.5,93,302.1,0,310.6,0
52.0,4940.0,7737.9521453019,1421.0,8.5,95,302.1,1,310.6,0
42.8,4194.4,6682.670229010064,1491.0,8.599999999999966,98,302.1,0,310.7,0
36.4,3640.0,5973.089168319249,1567.0,8.5,100,302.2,0,310.7,0
41.4,4222.8,6160.600361836512,1421.0,8.5,102,302.3,0,310.8,0
33.5,3484.0,5598.946427227729,1596.0,8.599999999999966,104,302.3,0,310.9,0
44.2,4685.200000000001,6776.28969008704,1464.0,8.600000000000023,106,302.4,1,311.0,0
36.1,3934.9,5976.7857756749745,1581.0,8.599999999999966,109,302.3,1,310.9,0
30.3,3393.6,5140.273899803619,1620.0,8.599999999999966,112,302.3,0,310.9,0
48.9,5574.599999999999,7235.684783821475,1413.0,8.5,114,302.2,2,310.7,0
43.8,5212.2,6595.710944358698,1438.0,8.5,119,302.3,2,310.8,0
41.6,5158.400000000001,6399.466123264457,1469.0,8.5,124,302.4,1,310.9,0
27.8,3530.6,5129.550596879366,1762.0,8.5,127,302.3,1,310.8,0
48.4,6292.0,6923.483777883233,1366.0,8.599999999999966,130,302.3,2,310.9,1
22.7,3064.5,4495.168792339979,1891.0,8.599999999999966,135,302.3,0,310.9,0
29.7,4068.9,5417.927858527885,1742.0,8.599999999999966,137,302.3,1,310.9,0
43.5,6090.0,6673.528194388117,1465.0,8.699999999999989,140,302.2,1,310.9,0
36.6,5233.8,5906.257020601884,1541.0,8.699999999999989,143,302.3,1,311.0,0
57.1,8336.6,7743.449932445682,1295.0,8.800000000000011,146,302.3,1,311.1,0
43.1,6421.900000000001,6476.7597745182775,1435.0,8.800000000000011,149,302.3,1,311.1,0
43.9,6672.8,6739.491168137992,1466.0,8.800000000000011,152,302.4,0,311.2,0
47.9,7376.599999999999,7273.310591835969,1450.0,8.800000000000011,154,302.4,0,311.2,0
24.5,3822.0,4823.3919208115285,1880.0,8.700000000000045,156,302.4,0,311.1,0
33.5,5293.0,5535.800414890574,1578.0,8.699999999999989,158,302.3,1,311.0,0
33.1,5329.1,5580.620470081789,1610.0,8.600000000000023,161,302.4,0,311.0,0
42.8,6976.4,7014.33863742505,1565.0,8.700000000000045,163,302.4,0,311.1,0
40.1,6616.5,6487.860068560961,1545.0,8.699999999999989,165,302.5,0,311.2,0
60.1,10036.7,7722.317485862534,1227.0,8.699999999999989,167,302.5,0,311.2,0
45.9,7757.099999999999,7133.048951828696,1484.0,8.700000000000045,169,302.4,0,311.1,0
32.7,5591.700000000001,5448.118563928883,1591.0,8.699999999999989,171,302.3,0,311.0,0
47.2,8165.6,6934.709735632062,1403.0,8.599999999999966,173,302.3,0,310.9,0
45.7,7997.500000000001,6939.254573004255,1450.0,8.699999999999989,175,302.3,1,311.0,0
28.1,5001.8,5061.3152044433955,1720.0,8.599999999999966,178,302.3,0,310.9,0
37.2,6696.000000000001,6080.992403994547,1561.0,8.699999999999989,180,302.3,0,311.0,0
41.3,7516.599999999999,6145.719684634008,1421.0,8.699999999999989,182,302.3,1,311.0,0
48.4,8954.0,7171.837149125019,1415.0,8.699999999999989,185,302.2,2,310.9,0
19.7,3743.0,3910.377027837507,1895.5,8.599999999999966,190,302.3,0,310.9,0
40.4,7756.799999999999,6286.787666755702,1486.0,8.600000000000023,192,302.4,0,311.0,0
67.19999999999999,13036.799999999997,9415.730173927039,1338.0,8.600000000000023,194,302.4,0,311.0,1
32.3,6330.799999999999,5337.503086595986,1578.0,8.700000000000045,196,302.4,2,311.1,0
58.6,11778.6,8161.648274516043,1330.0,8.800000000000011,201,302.4,1,311.2,0
40.8,8323.199999999999,6434.48440937647,1506.0,8.800000000000011,204,302.4,2,311.2,0
37.6,7858.400000000001,6138.504493506264,1559.0,8.899999999999977,209,302.5,0,311.4,0
37.0,7807.0,6195.534872144431,1599.0,8.899999999999977,211,302.6,0,311.5,0
38.9,8285.699999999999,5813.025022618849,1427.0,8.899999999999977,213,302.6,0,311.5,0
41.1,8836.5,6374.197246354082,1481.0,9.0,215,302.5,1,311.5,0
43.8,9548.4,6861.741010264682,1496.0,9.0,218,302.5,2,311.5,0
27.0,6021.0,4733.123491898382,1674.0,8.899999999999977,223,302.5,0,311.4,0
31.7,7132.5,5407.654850550646,1629.0,8.899999999999977,225,302.5,1,311.4,0
34.4,7843.2,5868.243749493446,1629.0,8.899999999999977,228,302.6,2,311.5,1
53.2,0.0,7303.700264771694,1311.0,9.0,0,302.6,0,311.6,0
12.800000000000011,25.600000000000023,2540.7525866152355,1895.5,8.900000000000034,2,302.7,1,311.6,1
29.9,149.5,5507.641272738898,1759.0,9.0,5,302.7,1,311.7,0
45.2,361.6,7005.33273848476,1480.0,9.0,8,302.7,0,311.7,0
46.1,461.0,7053.095418794837,1461.0,9.100000000000023,10,302.7,0,311.8,0
30.0,360.0,5428.672105403162,1728.0,9.100000000000023,12,302.7,1,311.8,0
46.5,697.5,6763.691903546145,1389.0,9.199999999999989,15,302.7,0,311.9,0
35.1,596.7,6020.736656898695,1638.0,9.199999999999989,17,302.6,0,311.8,0
54.1,1027.9,7104.334794974887,1254.0,9.099999999999966,19,302.6,0,311.7,0
50.1,1052.1000000000001,7486.6980368433,1427.0,9.199999999999989,21,302.6,0,311.8,0
31.8,731.4,5418.053522234029,1627.0,9.199999999999989,23,302.6,0,311.8,0
48.3,1207.5,7440.265297423243,1471.0,9.099999999999966,25,302.6,2,311.7,0
27.1,813.0,5031.606209915949,1773.0,9.099999999999966,30,302.6,0,311.7,0
51.7,1654.4,7742.0362157515665,1430.0,9.099999999999966,32,302.6,1,311.7,0
29.5,1032.5,4927.326277767791,1595.0,9.100000000000023,35,302.5,0,311.6,0
44.1,1631.7,7024.192766381811,1521.0,9.0,37,302.5,0,311.5,0
43.7,1704.3000000000002,6493.703430896639,1419.0,9.100000000000023,39,302.5,0,311.6,0
40.1,1644.1000000000001,6441.668184577679,1534.0,9.0,41,302.4,1,311.4,0
36.0,1584.0,6129.875585684404,1626.0,9.0,44,302.5,2,311.5,0
29.2,1430.8,5127.958856601547,1677.0,9.0,49,302.5,0,311.5,0
50.5,2575.5,7361.379905891603,1392.0,8.900000000000034,51,302.4,0,311.3,0
50.5,2676.5,7657.5273733700005,1448.0,8.800000000000011,53,302.4,0,311.2,0
22.9,1259.5,4545.565174491315,1895.5,8.899999999999977,55,302.3,0,311.2,0
52.0,2964.0,7645.37988177612,1404.0,8.800000000000011,57,302.4,0,311.2,0
53.5,3156.5,7765.074561877891,1386.0,8.899999999999977,59,302.3,0,311.2,0
47.0,2867.0,6979.152799704845,1418.0,8.900000000000034,61,302.2,0,311.1,0
53.3,3357.8999999999996,7468.131224260584,1338.0,8.800000000000011,63,302.3,1,311.1,0
40.6,2679.6,6585.762567622331,1549.0,8.899999999999977,66,302.3,0,311.2,0
42.7,2903.6000000000004,6403.236034448764,1432.0,8.899999999999977,68,302.3,1,311.2,0
40.0,2840.0,6475.86965659976,1546.0,8.899999999999977,71,302.3,1,311.2,0
33.2,2456.8,5656.5841804455895,1627.0,9.0,74,302.2,1,311.2,0
32.8,2525.6,5633.085067396737,1640.0,8.900000000000034,77,302.2,1,311.1,0
36.8,2944.0,5483.796584498151,1423.0,9.0,80,302.1,1,311.1,0
28.7,2382.1,5142.336878979476,1711.0,8.899999999999977,83,302.1,1,311.0,0
51.6,4437.6,7835.132078052944,1450.0,9.0,86,302.1,1,311.1,0
34.1,3034.9,5545.6754877983585,1553.0,8.900000000000034,89,302.2,2,311.1,0
34.6,3252.4,5905.984749238572,1630.0,8.900000000000034,94,302.2,0,311.1,0
39.6,3801.6000000000004,6120.827798842065,1476.0,8.900000000000034,96,302.2,2,311.1,0
50.6,5110.6,7556.1167625121225,1426.0,8.900000000000034,101,302.2,2,311.1,0
34.9,3699.3999999999996,5705.017067188432,1561.0,9.0,106,302.2,1,311.2,0
62.5,6812.5,8488.84514938742,1297.0,8.899999999999977,109,302.3,0,311.2,0
23.9,2652.8999999999996,4610.161555436877,1842.0,8.899999999999977,111,302.3,1,311.2,0
36.4,4149.599999999999,6224.66790801872,1633.0,8.899999999999977,114,302.3,0,311.2,0
30.3,3514.8,5533.7269637392055,1744.0,9.0,116,302.3,2,311.3,0
26.9,3254.8999999999996,5157.85634668821,1831.0,9.0,121,302.4,0,311.4,0
50.8,6248.4,7123.1634069454,1339.0,9.0,123,302.3,1,311.3,0
40.4,5090.4,6240.250207580525,1475.0,9.0,126,302.4,0,311.4,0
29.6,3788.8,5192.005458832731,1675.0,9.0,128,302.4,1,311.4,0
35.1,4598.1,5487.765463217186,1493.0,9.0,131,302.5,0,311.5,0
29.5,3923.5,5251.695719250937,1700.0,9.0,133,302.5,0,311.5,0
37.0,4995.0,5629.838754988029,1453.0,9.0,135,302.6,0,311.6,0
34.1,4671.7,5506.395107652974,1542.0,9.099999999999966,137,302.6,0,311.7,0
52.7,7325.3,7494.436826746643,1358.0,9.0,139,302.5,1,311.5,0
32.3,4586.599999999999,5597.951589554092,1655.0,9.0,142,302.5,2,311.5,0
27.5,4042.5,5428.410306015363,1885.0,8.899999999999977,147,302.6,0,311.5,0
41.4,6168.599999999999,6477.084405759148,1494.0,8.800000000000011,149,302.7,0,311.5,0
29.5,4454.5,5427.7819874846455,1757.0,8.799999999999955,151,302.6,1,311.4,0
31.2,4804.8,5613.1464260219545,1718.0,8.799999999999955,154,302.6,1,311.4,0
35.0,5495.0,5996.253178151718,1636.0,8.899999999999977,157,302.5,1,311.4,0
29.6,4736.0,5077.31638302568,1638.0,9.0,160,302.6,0,311.6,0
36.0,5832.0,6065.787095551173,1609.0,8.899999999999977,162,302.6,0,311.5,0
35.0,5740.0,5703.037863816671,1556.0,8.800000000000011,164,302.7,2,311.5,0
59.8,10106.199999999999,9030.152035576451,1442.0,8.899999999999977,169,302.6,0,311.5,1
38.8,6634.799999999999,6098.752874462841,1501.0,8.900000000000034,171,302.7,1,311.6,0
19.2,3340.7999999999997,3811.1288799228496,1895.5,9.0,174,302.6,1,311.6,0
25.1,4442.7,4689.183082650173,1784.0,9.0,177,302.7,1,311.7,0
22.4,4031.9999999999995,4446.317026576658,1895.5,9.0,180,302.6,0,311.6,0
34.7,6315.400000000001,5726.830192179858,1576.0,9.0,182,302.6,0,311.6,0
39.0,7176.0,6199.6189425940975,1518.0,9.0,184,302.6,1,311.6,0
67.19999999999999,12566.399999999998,8634.604576538472,1227.0,9.0,187,302.6,1,311.6,1
18.8,3572.0,3731.7303615911237,1895.5,9.0,190,302.5,0,311.5,0
26.4,5068.799999999999,4981.811966356549,1802.0,9.0,192,302.5,0,311.5,0
32.4,6285.599999999999,5438.8508656007925,1603.0,9.0,194,302.5,0,311.5,0
54.0,10584.0,7916.813487046278,1400.0,9.100000000000023,196,302.5,0,311.6,0
54.2,10731.6,7917.755964842355,1395.0,9.199999999999989,198,302.3,0,311.5,0
19.9,3979.9999999999995,3950.07628700337,1895.5,9.199999999999989,200,302.2,0,311.4,0
47.2,9534.400000000001,6909.995873423822,1398.0,9.199999999999989,202,302.2,1,311.4,0
66.7,13673.5,9310.748619419583,1333.0,9.099999999999966,205,302.3,0,311.4,1
49.4,10225.8,7144.1283019203565,1381.0,9.0,207,302.2,0,311.2,0
36.1,0.0,5935.201560916957,1570.0,9.100000000000023,0,302.2,0,311.3,0
31.0,62.0,5382.385973640273,1658.0,9.100000000000023,2,302.2,1,311.3,0
29.2,146.0,5348.12166976512,1749.0,9.100000000000023,5,302.2,2,311.3,0
37.1,371.0,5866.50540155846,1510.0,9.100000000000023,10,302.2,1,311.3,0
50.8,660.4,7362.552767148943,1384.0,9.199999999999989,13,302.3,0,311.5,0
37.2,558.0,6116.05257800861,1570.0,9.099999999999966,15,302.3,0,311.4,0
32.7,555.9000000000001,5379.631844080626,1571.0,9.099999999999966,17,302.3,1,311.4,0
37.3,746.0,5765.325174161844,1476.0,9.099999999999966,20,302.3,0,311.4,0
39.5,869.0,6138.462605604216,1484.0,9.099999999999966,22,302.3,1,311.4,0
23.2,580.0,4605.11406324011,1895.5,9.099999999999966,25,302.3,1,311.4,0
49.6,1388.8,7521.056588498061,1448.0,9.199999999999989,28,302.3,0,311.5,0
40.2,1206.0,6314.601233715484,1500.0,9.099999999999966,30,302.3,1,311.4,0
44.9,1481.7,7099.894677357813,1510.0,9.199999999999989,33,302.2,0,311.4,0
55.5,1942.5,8008.862151796459,1378.0,9.100000000000023,35,302.2,0,311.3,0
37.4,1383.8,6023.605978188973,1538.0,9.199999999999989,37,302.2,1,311.4,0
48.1,1924.0,7001.4581075453325,1390.0,9.199999999999989,40,302.2,0,311.4,0
32.1,1348.2,5519.589796798051,1642.0,9.199999999999989,42,302.2,1,311.4,0
24.8,1116.0,4635.734119637099,1785.0,9.100000000000023,45,302.4,0,311.5,0
38.2,1795.4,6104.449629141351,1526.0,9.199999999999989,47,302.3,2,311.5,0
33.2,1726.4,5799.128711114471,1668.0,9.300000000000011,52,302.3,1,311.6,0
37.5,2062.5,5917.975161199773,1507.0,9.199999999999989,55,302.3,0,311.5,0
37.8,2154.6,6056.362317590402,1530.0,9.199999999999989,57,302.3,0,311.5,0
45.6,2690.4,7062.551612682143,1479.0,9.099999999999966,59,302.3,1,311.4,0
41.3,2560.6,6132.744906974682,1418.0,9.099999999999966,62,302.3,1,311.4,0
38.7,2515.5,6095.192402788773,1504.0,9.099999999999966,65,302.3,0,311.4,0
47.6,3189.2000000000003,6704.368162270857,1345.0,9.099999999999966,67,302.3,1,311.4,0
35.4,2478.0,6024.003913258428,1625.0,9.199999999999989,70,302.2,2,311.4,0
34.7,2602.5,5490.634784507465,1511.0,9.099999999999966,75,302.3,0,311.4,0
41.8,3218.6,6719.1336477427285,1535.0,9.099999999999966,77,302.3,0,311.4,0
37.9,2994.1,5973.162472147833,1505.0,9.100000000000023,79,302.4,0,311.5,0
43.7,3539.7000000000003,7047.430080042863,1540.0,9.100000000000023,81,302.4,2,311.5,0
46.0,3956.0,6609.073185111967,1372.0,9.099999999999966,86,302.3,2,311.4,0
36.6,3330.6,5787.441986443117,1510.0,9.100000000000023,91,302.2,1,311.3,0
46.4,4361.599999999999,6715.133353097158,1382.0,9.100000000000023,94,302.2,0,311.3,0
41.8,4012.7999999999997,6298.914214398558,1439.0,9.0,96,302.3,0,311.3,0
47.0,4606.0,6767.514174608013,1375.0,9.100000000000023,98,302.2,1,311.3,0
21.9,2211.8999999999996,4347.068878662,1895.5,9.100000000000023,101,302.2,1,311.3,0
48.6,5054.400000000001,7506.835645752811,1475.0,9.100000000000023,104,302.2,0,311.3,0
46.9,4971.4,6821.874199490628,1389.0,9.100000000000023,106,302.2,0,311.3,0
32.8,3542.3999999999996,5674.302763011836,1652.0,9.0,108,302.3,0,311.3,0
50.3,5533.0,7300.621503971177,1386.0,8.899999999999977,110,302.3,0,311.2,0
29.8,3337.6,4921.263003946363,1577.0,9.100000000000023,112,302.2,1,311.3,0
43.1,4956.5,6517.380567529193,1444.0,9.0,115,302.3,1,311.3,0
40.2,4743.6,6541.926878129241,1554.0,9.100000000000023,118,302.2,0,311.3,0
32.8,3935.9999999999995,5502.562364615594,1602.0,9.100000000000023,120,302.2,0,311.3,0
28.2,3440.4,4996.640283681494,1692.0,9.0,122,302.2,2,311.2,0
34.4,4368.8,6059.16880702761,1682.0,9.0,127,302.3,0,311.3,0
34.1,4398.900000000001,5763.5030504227625,1614.0,9.0,129,302.3,0,311.3,0
47.8,6261.799999999999,6627.420086208931,1324.0,9.0,131,302.3,0,311.3,0
40.3,5359.9,6051.775592316161,1434.0,9.099999999999966,133,302.3,0,311.4,0
31.6,4266.0,5364.122848347404,1621.0,9.0,135,302.3,0,311.3,0
33.1,4534.7,5632.6138284987,1625.0,9.0,137,302.3,1,311.3,0
53.7,7518.0,7839.0904847964675,1394.0,8.900000000000034,140,302.2,0,311.1,0
35.1,4984.2,5829.602159854292,1586.0,8.899999999999977,142,302.1,0,311.0,0
45.9,6609.599999999999,6825.424199189184,1420.0,9.0,144,302.0,0,311.0,0
50.3,7343.799999999999,7490.248036541855,1422.0,9.099999999999966,146,302.1,0,311.2,0
37.9,5609.2,6342.268193018098,1598.0,9.099999999999966,148,302.1,2,311.2,0
59.2,9057.6,9013.94141748393,1454.0,9.099999999999966,153,302.1,0,311.2,1
39.3,6091.5,6251.423805451793,1519.0,9.099999999999966,155,302.1,0,311.2,0
55.7,8744.9,8008.558464506613,1373.0,9.100000000000023,157,302.0,0,311.1,0
48.8,7759.2,7185.115614074192,1406.0,9.100000000000023,159,302.0,1,311.1,0
45.0,7290.0,7030.884358733957,1492.0,9.099999999999966,162,302.1,0,311.2,0
50.8,8331.199999999999,7282.756313747762,1369.0,9.099999999999966,164,302.1,0,311.2,0
41.9,6955.4,6454.391634824718,1471.0,9.0,166,302.2,1,311.2,0
36.0,6084.0,6144.955230421635,1630.0,9.0,169,302.2,0,311.2,0
37.6,6429.6,6319.627781961228,1605.0,9.0,171,302.1,1,311.1,0
52.1,9065.4,7894.686202789494,1447.0,8.900000000000034,174,302.2,0,311.1,0
52.8,9292.8,7519.716175632529,1360.0,9.0,176,302.2,1,311.2,0
34.0,6086.0,6152.49505279025,1728.0,8.900000000000034,179,302.2,1,311.1,0
30.8,5605.6,5612.141116372806,1740.0,8.899999999999977,182,302.1,0,311.0,0
41.4,7617.599999999999,6403.382642105931,1477.0,8.799999999999955,184,302.1,0,310.9,0
30.3,5635.8,5260.8482258483955,1658.0,8.799999999999955,186,302.1,0,310.9,0
23.4,4399.2,4644.813322405973,1895.5,8.800000000000011,188,302.0,0,310.8,0
23.1,4389.0,4313.123970039963,1783.0,8.800000000000011,190,302.0,1,310.8,0
45.3,8742.9,7390.848044982275,1558.0,8.899999999999977,193,302.0,1,310.9,0
49.5,9702.0,7003.081263749687,1351.0,8.899999999999977,196,302.1,0,311.0,0
42.5,8415.0,6462.256088434204,1452.0,8.799999999999955,198,302.1,2,310.9,0
30.7,6232.099999999999,5356.017539301142,1666.0,8.799999999999955,203,302.1,0,310.9,0
50.0,10250.0,7141.887299160796,1364.0,8.899999999999977,205,302.1,0,311.0,0
60.3,12482.099999999999,8531.026266749619,1351.0,8.899999999999977,207,302.1,1,311.0,1
26.1,5481.0,4725.677917309375,1729.0,8.899999999999977,210,302.1,2,311.0,0
34.1,7331.5,5620.665304439547,1574.0,8.899999999999977,215,302.1,1,311.0,0
37.8,8240.4,6198.864960357236,1566.0,9.0,218,302.0,0,311.0,0
43.2,9504.0,6582.264927801335,1455.0,8.899999999999977,220,302.0,0,310.9,0
29.0,6438.0,5098.909596531354,1679.0,8.899999999999977,222,302.0,2,310.9,0
17.3,3927.1000000000004,3433.985917847151,1895.5,8.800000000000011,227,302.0,0,310.8,0
42.7,9778.300000000001,6470.309037602906,1447.0,8.800000000000011,229,302.0,0,310.8,0
50.3,11619.3,7284.819292923619,1383.0,8.800000000000011,231,302.0,0,310.8,1
27.1,6314.3,5028.768304552206,1772.0,8.699999999999989,233,302.1,0,310.8,0
29.0,6815.0,4904.549731029265,1615.0,8.800000000000011,235,302.0,0,310.8,1
36.6,0.0,5572.808376349863,1454.0,8.800000000000011,0,302.0,0,310.8,0
49.1,98.2,7429.814265862301,1445.0,8.800000000000011,2,302.0,0,310.8,0
35.2,140.8,5930.9918267611465,1609.0,8.800000000000011,4,302.0,1,310.8,0
34.4,240.79999999999998,5569.247904675793,1546.0,8.899999999999977,7,302.0,0,310.9,0
39.3,353.7,6448.967151509519,1567.0,8.900000000000034,9,301.9,0,310.8,0
27.4,301.4,5070.090719922423,1767.0,8.800000000000011,11,302.0,0,310.8,0
34.2,444.6,5511.798647017148,1539.0,8.899999999999977,13,302.0,0,310.9,0
39.0,585.0,6387.486183278767,1564.0,8.899999999999977,15,302.0,0,310.9,0
46.3,787.0999999999999,7006.118136648157,1445.0,8.800000000000011,17,302.0,1,310.8,0
47.7,954.0,7088.0927609558275,1419.0,9.0,20,301.9,1,310.9,1
20.9,480.7,4116.837261043672,1881.0,9.099999999999966,23,301.8,1,310.9,0
46.2,1201.2,6874.872867556687,1421.0,9.0,26,301.9,1,310.9,0
46.0,1334.0,7008.893210158828,1455.0,9.100000000000023,29,301.9,0,311.0,0
12.800000000000011,396.80000000000035,2540.7525866152355,1895.5,9.100000000000023,31,301.9,0,311.0,1
41.2,1359.6000000000001,6493.253135949624,1505.0,9.0,33,301.8,0,310.8,0
46.6,1631.0,7105.193496966868,1456.0,9.0,35,301.8,0,310.8,0
46.4,1716.8,6719.992349734711,1383.0,9.0,37,301.8,0,310.8,0
39.2,1528.8000000000002,6416.137508279507,1563.0,8.900000000000034,39,301.9,1,310.8,0
16.1,676.2,3195.790362851973,1895.5,9.0,42,301.9,1,310.9,0
43.6,1962.0,6647.777606604193,1456.0,9.0,45,301.9,1,310.9,0
22.7,1089.6,4433.363192868356,1865.0,9.0,48,302.0,0,311.0,0
36.9,1845.0,6171.061865372966,1597.0,9.0,50,301.9,0,310.9,0
38.6,2007.2,6043.062908690206,1495.0,8.899999999999977,52,302.0,0,310.9,0
47.2,2548.8,7196.676675039402,1456.0,8.899999999999977,54,302.0,1,310.9,0
44.3,2525.1,6796.259747388358,1465.0,8.900000000000034,57,301.9,0,310.8,0
55.5,3274.5,7857.751545158791,1352.0,8.899999999999977,59,302.0,1,310.9,0
21.7,1345.3999999999999,4307.369619496138,1895.5,8.900000000000034,62,301.9,0,310.8,0
44.0,2816.0,6662.689699733233,1446.0,8.899999999999977,64,302.0,0,310.9,0
19.7,1300.2,3910.377027837507,1895.5,8.800000000000011,66,302.0,0,310.8,0
47.1,3202.8,7299.804689881243,1480.0,8.800000000000011,68,301.9,0,310.7,0
37.6,2632.0,5949.506279466302,1511.0,8.800000000000011,70,301.9,1,310.7,0
47.0,3431.0,7244.931538198542,1472.0,8.800000000000011,73,301.9,1,310.7,0
51.0,3876.0,7631.8710333656845,1429.0,8.800000000000011,76,301.9,0,310.7,0
48.8,3806.3999999999996,7180.005290024352,1405.0,8.800000000000011,78,301.9,0,310.7,0
47.9,3832.0,7047.587159675542,1405.0,8.800000000000011,80,301.9,1,310.7,0
58.1,4822.3,8201.52555726561,1348.0,8.699999999999989,83,302.0,0,310.7,0
67.19999999999999,5711.999999999999,9366.47000111875,1331.0,8.700000000000045,85,301.9,0,310.6,1
33.4,2905.7999999999997,5631.200111804585,1610.0,8.700000000000045,87,301.9,0,310.6,0
46.5,4138.5,6875.689681646621,1412.0,8.700000000000045,89,301.9,1,310.6,0
42.7,3928.4,6497.138238864563,1453.0,8.699999999999989,92,302.0,0,310.7,0
38.9,3656.6,6448.506384586993,1583.0,8.600000000000023,94,302.0,0,310.6,0
37.4,3590.3999999999996,6027.522497030449,1539.0,8.600000000000023,96,302.0,1,310.6,0
39.8,3940.2,6814.4286249016195,1635.0,8.5,99,302.0,0,310.5,0
62.4,6302.4,8455.659458989998,1294.0,8.599999999999966,101,302.1,2,310.7,1
22.0,2332.0,4366.918508244932,1895.5,8.5,106,302.0,0,310.5,0
58.0,6264.0,8242.073046447942,1357.0,8.399999999999977,108,302.0,0,310.4,1
58.2,6402.0,8142.505503280168,1336.0,8.399999999999977,110,302.0,0,310.4,1
39.2,4390.400000000001,6436.66258028296,1568.0,8.399999999999977,112,302.0,0,310.4,0
36.4,4149.599999999999,5973.089168319249,1567.0,8.399999999999977,114,302.0,1,310.4,0
35.6,4165.2,6005.84550772068,1611.0,8.399999999999977,117,302.0,0,310.4,0
23.6,2808.4,4549.82203253693,1841.0,8.5,119,302.0,2,310.5,0
36.1,4476.400000000001,5923.8604114374975,1567.0,8.5,124,302.0,0,310.5,0
54.9,6917.4,7910.7816291513855,1376.0,8.5,126,301.9,0,310.4,1
42.4,5427.2,6558.053720417668,1477.0,8.600000000000023,128,301.9,0,310.5,0
40.3,5239.0,6710.127748802438,1590.0,8.600000000000023,130,301.9,1,310.5,0
15.8,2101.4,3136.2414741031785,1895.5,8.5,133,302.0,0,310.5,0
32.9,4441.5,5495.221509781706,1595.0,8.399999999999977,135,302.0,1,310.4,0
24.4,3367.2,4629.953589154493,1812.0,8.5,138,302.0,2,310.5,0
32.1,4590.3,5287.646011183517,1573.0,8.5,143,302.0,1,310.5,0
30.9,4511.4,5342.37255520905,1651.0,8.5,146,302.0,0,310.5,0
43.2,6393.6,6600.360501486011,1459.0,8.5,148,302.0,2,310.5,0
51.7,7910.1,7417.195535370382,1370.0,8.5,153,301.9,0,310.4,1
34.1,5285.5,5420.692460063045,1518.0,8.5,155,301.9,0,310.4,0
29.6,4647.2,5108.3134305410995,1648.0,8.300000000000011,157,302.0,0,310.3,0
47.2,7504.8,7236.218854572586,1464.0,8.399999999999977,159,302.0,0,310.4,0
23.2,3735.2,4603.8993140807215,1895.0,8.399999999999977,161,302.0,0,310.4,0
23.4,3814.2,4616.6332363032725,1884.0,8.5,163,301.9,0,310.4,0
46.6,7689.0,7075.913853435411,1450.0,8.399999999999977,165,302.0,0,310.4,0
43.4,7247.8,6580.924514935802,1448.0,8.399999999999977,167,302.0,0,310.4,0
49.6,8382.4,7214.6046971158885,1389.0,8.399999999999977,169,302.1,0,310.5,0
35.2,6019.200000000001,5835.152306875634,1583.0,8.600000000000023,171,302.0,0,310.6,0
51.1,8840.300000000001,7625.430768425825,1425.0,8.600000000000023,173,301.9,0,310.5,0
27.1,4742.5,5133.770803010689,1809.0,8.5,175,302.0,0,310.5,0
21.8,3858.6,4319.229131763439,1892.0,8.600000000000023,177,301.9,0,310.5,0
47.8,8556.199999999999,7383.266334711612,1475.0,8.700000000000045,179,301.9,1,310.6,0
46.7,8499.4,6655.85149972392,1361.0,8.600000000000023,182,302.0,0,310.6,0
41.0,7544.0,6710.756067333156,1563.0,8.600000000000023,184,302.0,1,310.6,0
39.7,7423.900000000001,6119.654937584725,1472.0,8.600000000000023,187,301.9,2,310.5,0
55.3,10617.599999999999,7673.078257005271,1325.0,8.600000000000023,192,302.0,0,310.6,0
53.1,10301.4,7551.320597727642,1358.0,8.600000000000023,194,302.0,0,310.6,0
54.7,10721.2,7710.117634391094,1346.0,8.600000000000023,196,302.0,2,310.6,0
58.4,11738.4,8445.690138302607,1381.0,8.5,201,302.0,1,310.5,0
55.7,11362.800000000001,7816.073082621166,1340.0,8.600000000000023,204,301.9,0,310.5,1
47.7,9826.2,6823.350748037816,1366.0,8.600000000000023,206,302.0,0,310.6,0
45.1,9380.800000000001,6257.790766563068,1325.0,8.599999999999966,208,302.1,0,310.7,1
46.3,9723.0,6671.56993496738,1376.0,8.599999999999966,210,302.1,1,310.7,1
47.8,10181.4,6827.644257997721,1364.0,8.599999999999966,213,302.1,1,310.7,1
43.6,0.0,6675.172294543497,1462.0,8.400000000000034,0,302.2,0,310.6,0
38.9,77.8,6179.648885292778,1517.0,8.5,2,302.1,1,310.6,0
53.6,268.0,7773.975741063063,1385.0,8.5,5,302.1,0,310.6,0
40.0,280.0,6027.669104687616,1439.0,8.5,7,302.1,0,310.6,0
34.3,308.7,5829.6335757808265,1623.0,8.600000000000023,9,302.0,1,310.6,0
43.2,518.4000000000001,6505.358739641457,1438.0,8.600000000000023,12,302.0,2,310.6,0
24.8,421.6,4435.761275260596,1708.0,8.5,17,301.9,0,310.4,0
